User_ID,Age,Income,City_Tier,Device_Type,Traffic_Source,Pages_Viewed,Products_Viewed,Time_On_Site,Previous_Purchases,Discount_Seen,Browser_Version,Campaign_Code,Converted
2174,34.0,70578.70474438136,2,Mobile,Paid Ads,20,19,22.74,2,0,10,5397,0
2175,42.0,,3,Mobile,Organic,1,1,14.91,1,0,13,1972,0
2176,32.0,85254.34372919332,2,Tablet,Organic,17,19,7.59,5,1,15,2780,1
2177,,94229.75886593816,2,Desktop,Paid Ads,12,7,,4,0,4,3977,0
2178,25.0,64494.95864026287,1,Desktop,Paid Ads,24,27,8.89,3,1,16,2973,1
2179,,55313.24400116084,2,Desktop,Paid Ads,7,7,5.42,3,1,5,8806,0
2180,54.0,89640.38777283109,1,Mobile,Referral,18,17,19.43,3,1,12,8733,0
2181,28.0,51921.72354489111,2,Desktop,Organic,11,6,18.93,4,0,1,2122,1
2182,63.0,76017.80564024215,2,Tablet,Paid Ads,20,16,15.83,1,1,18,1171,1
2183,31.0,73051.84110700751,2,Mobile,Referral,10,10,13.98,4,0,8,9474,0
2184,35.0,57414.784373818955,1,Desktop,Organic,7,7,9.58,3,1,8,7569,0
2185,,50944.34092342021,1,Mobile,Organic,13,13,11.17,3,0,17,4587,0
2186,36.0,89152.87808766977,2,Mobile,Email,19,21,10.4,3,0,11,2051,0
2187,27.0,,1,Mobile,Social Media,19,23,,1,0,20,5370,0
2188,,42434.56348537003,2,Mobile,Social Media,30,30,,4,1,21,5994,0
2189,,37029.03869220265,1,Mobile,Organic,12,10,9.49,7,0,11,7278,0
2190,26.0,,1,Mobile,Referral,19,25,21.41,3,0,16,1262,0
2191,40.0,,2,Mobile,Paid Ads,11,16,13.7,1,1,5,1040,0
2192,33.0,66560.82690645427,3,Mobile,Paid Ads,19,18,,2,1,2,6024,0
2193,37.0,65147.531018387934,3,Mobile,Paid Ads,20,16,15.41,2,0,21,7273,1
2194,57.0,90120.21662512605,2,Desktop,Social Media,24,25,10.76,2,0,21,6328,1
2195,48.0,54396.260159094614,1,Mobile,Social Media,2,1,25.87,2,0,7,6066,0
2196,22.0,37192.34447704638,2,Desktop,Referral,21,19,,2,0,23,7773,0
2197,51.0,87201.93757446227,1,Mobile,Social Media,8,3,4.33,3,0,9,7607,0
2198,57.0,64526.48925944989,1,Mobile,Organic,28,35,12.06,3,1,15,9215,0
2199,49.0,,3,Mobile,Paid Ads,22,20,13.36,2,0,23,2806,0
2200,20.0,74737.8610652955,3,Mobile,Referral,20,26,26.28,3,1,20,7831,1
2201,42.0,,1,Tablet,Referral,20,18,7.91,0,1,9,1756,0
2202,43.0,53434.990075855516,2,Desktop,Referral,29,31,13.1,0,1,18,6824,1
2203,19.0,83387.44509072878,3,Mobile,Organic,12,8,,4,1,23,8681,1
2204,54.0,59595.11120488029,2,Mobile,Social Media,7,11,9.99,8,0,20,7356,1
2205,25.0,93237.67633340972,2,Desktop,Organic,10,7,3.26,4,0,10,5515,0
2206,34.0,106238.34210740041,1,Desktop,Social Media,15,13,21.73,1,1,13,1427,0
2207,33.0,66460.94395583868,2,Mobile,Organic,27,27,8.69,4,0,2,9762,1
2208,,64075.123296447564,2,Desktop,Referral,4,2,,2,0,12,6980,0
2209,63.0,24987.58261067546,2,Mobile,Paid Ads,30,29,14.44,1,1,22,6854,1
2210,54.0,115681.25835139534,2,Mobile,Paid Ads,1,1,17.25,3,0,9,8248,0
2211,35.0,120637.19905363585,3,Mobile,Referral,3,4,4.48,4,0,10,4303,0
2212,48.0,101584.65489162915,1,Tablet,Referral,21,20,,3,0,8,7701,1
2213,49.0,38968.6901144962,2,Mobile,Social Media,27,23,15.06,2,0,14,2104,0
2214,,,2,Tablet,Paid Ads,3,1,5.52,3,0,3,9288,0
2215,30.0,48351.501873055364,3,Desktop,Email,26,25,4.12,3,1,8,8772,1
2216,24.0,73974.21613909121,1,Mobile,Organic,20,19,7.79,3,1,17,2372,0
2217,,60723.66122480646,2,Mobile,Social Media,4,2,18.05,3,1,22,3724,0
2218,46.0,63427.35371313824,1,Mobile,Organic,16,13,13.86,1,0,10,5989,1
2219,52.0,16020.517634619115,2,Desktop,Email,28,27,14.02,1,0,5,9926,0
2220,27.0,68575.7682429376,2,Mobile,Organic,14,12,,4,1,4,1178,0
2221,48.0,92437.99990396004,2,Mobile,Organic,15,14,16.4,2,1,7,3890,0
2222,60.0,,2,Mobile,Organic,24,23,25.52,4,1,19,6987,1
2223,54.0,43627.71953188078,2,Desktop,Organic,15,14,15.54,1,1,6,2142,0
2224,60.0,46358.31359787166,2,Mobile,Referral,10,12,,6,1,9,3458,1
2225,56.0,53684.42206069365,1,Desktop,Organic,10,10,8.71,2,0,13,7741,0
2226,41.0,55914.278001979685,2,Mobile,Email,20,18,15.47,2,0,9,7552,0
2227,65.0,55409.0651006033,3,Mobile,Social Media,21,18,17.07,2,0,4,3048,0
2228,51.0,123587.47323984127,1,Mobile,Social Media,28,29,13.82,3,0,8,2913,1
2229,40.0,53060.81138772593,3,Mobile,Paid Ads,21,18,,2,1,7,9351,0
2230,52.0,63442.082377798186,2,Mobile,Social Media,22,21,15.9,2,0,11,1049,0
2231,,89556.04671504917,3,Mobile,Referral,24,23,5.97,2,1,10,6832,0
2232,34.0,73890.08760009488,2,Mobile,Organic,10,10,12.7,2,1,2,9037,0
2233,18.0,45329.20403347994,3,Mobile,Paid Ads,30,31,8.51,1,0,16,2406,1
2234,25.0,55380.01781501105,2,Desktop,Referral,7,5,10.48,3,1,10,2396,1
2235,53.0,67337.53695600721,1,Desktop,Organic,7,8,5.82,3,0,15,3170,0
2236,38.0,78465.66923276745,1,Mobile,Paid Ads,29,33,6.89,6,0,17,3906,0
2237,19.0,38795.383244709774,3,Mobile,Organic,30,28,12.33,4,1,6,5136,1
2238,42.0,91178.56396905561,1,Mobile,Email,26,23,17.82,2,1,17,2110,0
2239,61.0,,1,Mobile,Organic,7,4,,1,1,3,7244,0
2240,51.0,51576.987559649046,2,Mobile,Organic,10,9,13.06,5,1,24,1378,0
2241,63.0,66379.1473484769,2,Mobile,Organic,3,1,16.73,1,1,24,2212,0
2242,50.0,86574.34445495903,2,Mobile,Organic,11,5,3.14,1,1,8,4389,0
2243,,58910.236956637695,1,Mobile,Organic,29,21,12.29,2,1,10,8419,1
2244,20.0,12000.0,2,Mobile,Organic,14,9,,3,1,18,4094,0
2245,56.0,47389.299273815006,1,Desktop,Organic,7,4,19.04,1,0,23,6005,0
2246,62.0,135713.83317878091,3,Desktop,Paid Ads,22,17,11.27,1,0,21,5562,0
2247,43.0,47265.12304696845,2,Mobile,Paid Ads,3,2,3.61,3,0,3,1568,0
2248,27.0,63298.270965801305,2,Mobile,Paid Ads,8,8,12.13,4,0,19,3531,0
2249,58.0,119758.93025967405,2,Mobile,Paid Ads,26,21,17.2,4,0,2,3269,0
2250,29.0,,2,Mobile,Social Media,20,29,22.76,1,1,14,1485,0
2251,55.0,,3,Mobile,Social Media,6,8,9.55,3,0,20,7377,0
2252,22.0,45639.41090084769,3,Mobile,Organic,28,30,6.02,3,0,19,5240,1
2253,,82560.99220445476,2,Desktop,Social Media,4,3,12.89,2,0,10,3327,0
2254,,45863.97237389987,3,Desktop,Organic,17,16,6.94,2,1,16,5696,0
2255,45.0,92798.9401717532,1,Mobile,Organic,15,10,13.79,3,1,6,7213,0
2256,62.0,99407.38427429135,2,Mobile,Paid Ads,22,19,10.34,7,0,8,8453,1
2257,48.0,109296.81593584095,2,Mobile,Referral,12,10,6.73,3,0,7,9098,0
2258,49.0,101747.94129884012,1,Mobile,Email,29,23,12.17,5,1,20,1826,0
2259,57.0,63029.26000046435,3,Desktop,Referral,23,24,,1,1,4,8047,1
2260,41.0,30790.00410519108,1,Tablet,Referral,4,6,,3,0,9,6163,0
2261,52.0,46420.31177309253,2,Desktop,Paid Ads,28,29,7.72,2,1,1,9069,1
2262,59.0,,2,Tablet,Paid Ads,24,25,18.9,6,1,7,9296,0
2263,19.0,69711.94798811332,3,Mobile,Social Media,8,4,11.67,3,0,8,1716,0
2264,63.0,,2,Mobile,Organic,29,30,10.81,1,0,3,2575,0
2265,59.0,33187.65634651223,1,Desktop,Social Media,19,16,,1,0,12,8069,0
2266,44.0,99075.98191939415,2,Mobile,Referral,23,25,,2,1,6,7337,1
2267,48.0,76117.57628558899,1,Mobile,Paid Ads,24,20,11.38,4,1,11,1964,0
2268,56.0,50772.206106402315,2,Desktop,Referral,13,14,25.47,3,1,1,8956,0
2269,47.0,94894.70224722112,1,Mobile,Referral,29,29,12.99,1,0,10,2369,0
2270,65.0,80933.10370274498,2,Mobile,Referral,9,8,8.81,4,1,4,9015,1
2271,49.0,15190.34388674338,1,Mobile,Paid Ads,14,14,4.31,8,1,19,5084,1
2272,,,1,Desktop,Social Media,6,8,13.41,6,0,1,4353,0
2273,31.0,75938.61074402972,2,Tablet,Paid Ads,27,26,10.89,2,0,12,8115,1
2274,46.0,39459.658848522195,2,Mobile,Organic,14,16,9.69,2,0,9,5985,0
2275,48.0,60008.645148187104,2,Mobile,Organic,19,20,24.95,3,0,23,7982,1
2276,,,3,Mobile,Referral,10,8,13.35,3,1,13,8752,0
2277,53.0,102924.96925983508,2,Mobile,Social Media,26,24,18.5,3,1,23,6364,0
2278,44.0,87008.09945648425,1,Mobile,Organic,6,5,6.71,0,0,20,6158,0
2279,22.0,68544.5395978702,2,Mobile,Organic,30,26,,6,0,12,9043,0
2280,32.0,71412.17013150555,2,Desktop,Social Media,13,13,14.78,3,0,16,3030,0
2281,44.0,81146.30198381965,1,Desktop,Email,8,9,2.29,4,1,12,1016,0
2282,30.0,87077.50706246239,1,Mobile,Social Media,22,20,23.67,3,1,15,1295,1
2283,41.0,101040.17766394312,3,Mobile,Paid Ads,12,13,12.33,2,1,23,4877,1
2284,60.0,112328.3198984623,3,Mobile,Social Media,1,1,7.19,3,1,16,7556,0
2285,30.0,49314.6771679072,1,Desktop,Organic,18,15,4.05,3,1,12,5683,1
2286,60.0,,3,Tablet,Referral,21,22,18.62,2,0,12,8721,1
2287,64.0,68543.1677414858,2,Mobile,Email,17,10,6.94,6,1,3,5186,1
2288,24.0,58505.32488383524,1,Mobile,Social Media,27,29,4.87,2,0,18,9243,0
2289,,93045.73253291461,1,Mobile,Referral,4,5,2.99,2,1,13,5510,0
2290,,53507.50132227566,3,Desktop,Paid Ads,21,25,14.21,1,1,16,1972,0
2291,36.0,67392.59610147073,2,Desktop,Social Media,29,30,14.02,3,1,4,8849,1
2292,51.0,62913.4843356562,3,Mobile,Email,19,22,22.06,3,1,23,1449,1
2293,23.0,91390.54126735796,1,Tablet,Referral,1,5,13.61,1,1,2,4900,1
2294,40.0,103714.26691803939,1,Desktop,Organic,21,17,4.99,2,0,22,8141,0
2295,35.0,52615.04709800026,1,Mobile,Social Media,16,13,1.55,7,1,15,8628,1
2296,37.0,53618.02496484123,2,Desktop,Organic,25,26,20.55,6,0,8,8408,1
2297,,98338.69424514897,2,Mobile,Organic,21,20,4.9,4,0,19,4805,0
2298,33.0,93947.55818335441,3,Mobile,Email,28,22,9.44,3,0,6,3662,1
2299,45.0,87749.23073081841,1,Tablet,Organic,19,26,12.96,2,0,24,1541,1
2300,52.0,116711.09764836161,2,Mobile,Organic,17,13,5.09,1,1,17,9979,0
2301,55.0,86037.11520235914,1,Mobile,Social Media,20,14,10.48,4,1,16,1939,1
2302,39.0,73716.97874069122,1,Mobile,Paid Ads,22,25,4.26,2,0,9,1297,1
2303,55.0,51436.321842543395,2,Desktop,Paid Ads,16,21,6.33,1,1,23,3555,0
2304,50.0,67286.18428133221,1,Tablet,Referral,22,23,7.39,2,0,14,4404,1
2305,26.0,93000.3824200107,1,Mobile,Email,9,8,4.46,2,1,1,3756,1
2306,51.0,92911.88310804426,1,Desktop,Paid Ads,15,13,6.62,3,0,12,1207,0
2307,35.0,50587.954510654825,2,Mobile,Paid Ads,15,15,15.72,0,0,23,4010,0
2308,65.0,,1,Tablet,Email,3,1,8.54,3,0,4,7506,0
2309,56.0,16571.56490847597,2,Mobile,Social Media,22,21,5.75,4,0,6,7597,0
2310,50.0,63847.17892989009,2,Mobile,Paid Ads,21,21,14.92,5,1,5,2013,0
2311,,91730.49959015168,3,Mobile,Organic,22,20,13.69,4,0,22,9944,0
2312,,,2,Mobile,Paid Ads,13,13,12.2,3,0,9,5807,0
2313,57.0,69519.7642580435,3,Mobile,Organic,9,15,,3,0,15,1952,0
2314,28.0,47710.29374192312,3,Mobile,Organic,27,24,8.48,2,1,24,6849,1
2315,54.0,117028.81315366764,3,Mobile,Organic,23,26,,3,1,15,6335,1
2316,46.0,71062.77620176908,2,Desktop,Referral,26,22,23.67,1,1,18,6531,1
2317,65.0,69250.25082113496,3,Mobile,Email,30,30,,4,1,20,5921,1
2318,,104969.5916147714,1,Mobile,Organic,22,23,12.53,2,0,7,2752,0
2319,49.0,104151.6471429386,2,Mobile,Referral,24,24,,0,0,5,7285,1
2320,39.0,77286.12215326035,2,Mobile,Paid Ads,19,20,13.14,3,0,2,9815,0
2321,45.0,39588.24501245124,1,Desktop,Paid Ads,30,28,7.47,5,0,19,4118,1
2322,32.0,88949.95159629398,2,Mobile,Paid Ads,15,19,10.47,2,0,24,7079,0
2323,,93135.98881809802,3,Mobile,Email,1,1,11.77,3,1,5,9022,0
2324,26.0,,2,Mobile,Social Media,4,5,146.9,4,1,14,2396,1
2325,,113021.58173370009,2,Mobile,Paid Ads,27,30,,3,1,23,9599,1
2326,20.0,60581.937935696005,2,Desktop,Social Media,3,7,21.37,4,1,15,7597,0
2327,22.0,84375.2200609548,1,Desktop,Social Media,8,15,,3,1,23,8828,0
2328,18.0,53610.529176842974,3,Mobile,Social Media,8,4,10.08,5,1,19,6078,0
2329,34.0,58407.66538482032,3,Tablet,Paid Ads,26,22,6.15,4,1,12,3762,0
2330,26.0,87182.13458996807,3,Mobile,Social Media,11,15,16.64,3,0,19,8970,0
2331,,111664.33649989698,1,Tablet,Organic,7,8,33.55,3,1,12,8005,1
2332,63.0,27137.201089353148,3,Desktop,Social Media,7,5,13.88,5,0,18,8730,0
2333,65.0,113445.30992113252,2,Mobile,Email,18,16,11.82,9,0,23,8544,1
2334,33.0,84034.6326936735,3,Mobile,Social Media,7,3,5.86,2,0,8,4198,0
2335,60.0,23638.69795109633,1,Mobile,Referral,26,27,6.92,5,0,23,4454,0
2336,62.0,52877.25411474137,1,Tablet,Paid Ads,6,2,14.74,2,1,1,4996,0
2337,46.0,98039.45582773046,1,Mobile,Organic,7,5,8.25,0,0,24,9933,0
2338,22.0,26424.252965376203,3,Mobile,Email,30,27,8.11,2,1,24,3733,1
2339,20.0,50932.273010924066,3,Mobile,Paid Ads,14,14,,6,0,3,9379,0
2340,46.0,97637.40503432971,2,Mobile,Organic,2,1,16.72,3,1,2,5690,0
2341,47.0,121815.1571081907,1,Desktop,Paid Ads,7,13,27.42,5,1,11,5298,1
2342,43.0,30813.809082378364,3,Mobile,Organic,7,5,6.38,4,1,16,3531,0
2343,46.0,81308.24261193196,3,Mobile,Paid Ads,18,16,10.25,3,1,9,9837,1
2344,48.0,101004.3249012499,1,Desktop,Social Media,15,16,6.89,7,1,18,9529,0
2345,35.0,64284.1320027332,2,Mobile,Social Media,11,17,4.16,0,1,7,7549,0
2346,58.0,63386.36875030201,2,Mobile,Social Media,28,30,106.51,4,0,11,3467,1
2347,52.0,56646.38608858742,1,Mobile,Social Media,17,17,,2,0,14,4281,0
2348,36.0,79443.4044075125,1,Mobile,Organic,22,24,21.76,5,0,11,6974,0
2349,52.0,,2,Mobile,Social Media,14,15,,3,1,12,2911,1
2350,49.0,58698.23022363585,2,Mobile,Referral,4,4,13.89,3,0,21,3540,1
2351,32.0,47426.13971420916,3,Mobile,Referral,3,1,,3,1,16,8865,0
2352,28.0,98058.44295847352,3,Mobile,Organic,2,1,11.41,3,1,16,5952,0
2353,32.0,43391.43096209153,1,Mobile,Referral,13,12,12.24,4,1,15,6979,1
2354,55.0,,2,Tablet,Referral,7,6,25.72,1,1,2,2879,0
2355,25.0,60712.7544045326,2,Mobile,Organic,6,2,,2,0,23,7131,0
2356,43.0,88742.54197035739,1,Desktop,Referral,7,12,11.58,5,1,12,3237,0
2357,64.0,97201.26468579694,3,Desktop,Paid Ads,5,3,5.16,4,0,16,9008,0
2358,21.0,71895.71745864941,1,Mobile,Organic,29,31,14.34,4,1,6,3189,1
2359,,,2,Mobile,Organic,28,25,6.3,1,1,11,3434,1
2360,,56466.73457666936,3,Mobile,Social Media,20,22,8.64,1,1,2,7307,0
2361,,114577.94069092278,1,Desktop,Paid Ads,1,1,4.97,6,1,2,5961,0
2362,24.0,53250.67714085743,2,Mobile,Referral,24,27,9.44,1,1,8,4813,0
2363,46.0,128379.46860735057,2,Mobile,Organic,2,3,3.56,2,0,17,8661,0
2364,,33768.682064784785,1,Mobile,Social Media,23,25,26.89,1,0,8,4699,0
2365,24.0,60153.98491094938,3,Mobile,Organic,16,15,,2,1,18,8897,0
2366,37.0,75576.31669405602,3,Mobile,Social Media,4,6,8.84,2,1,14,9495,0
2367,24.0,64782.8471543478,2,Mobile,Paid Ads,11,13,10.06,4,0,3,5656,0
2368,43.0,12000.0,3,Desktop,Paid Ads,5,1,14.89,1,0,18,5657,0
2369,18.0,100340.8802260476,1,Mobile,Organic,28,29,22.28,2,0,2,2804,0
2370,47.0,58857.84793619422,1,Desktop,Referral,9,5,23.03,0,0,6,5199,0
2371,32.0,101998.43955744212,2,Mobile,Paid Ads,15,16,,3,0,13,1929,0
2372,35.0,,2,Mobile,Organic,11,7,9.4,2,0,23,4529,0
2373,55.0,81962.75785838898,1,Mobile,Paid Ads,22,29,15.09,3,0,1,9444,0
2374,65.0,95785.49932794349,3,Mobile,Paid Ads,17,13,,3,1,2,2399,1
2375,41.0,48861.717840422876,2,Mobile,Paid Ads,11,15,12.31,4,1,17,7759,0
2376,54.0,94816.14225092343,2,Mobile,Referral,5,1,15.95,6,1,14,5921,1
2377,,75788.75207535556,3,Mobile,Organic,23,25,15.91,8,1,5,5906,0
2378,49.0,64983.035628552534,1,Mobile,Organic,7,4,4.42,0,0,16,8897,1
2379,36.0,117908.3851354378,2,Desktop,Paid Ads,12,9,,1,1,4,2463,0
2380,25.0,116533.94158683105,2,Mobile,Organic,24,20,16.62,8,0,22,5001,0
2381,59.0,,3,Mobile,Paid Ads,22,22,8.36,2,1,22,9763,0
2382,35.0,74001.70576740151,2,Tablet,Email,20,21,24.8,1,0,22,5894,0
2383,35.0,34282.37903290466,1,Desktop,Organic,7,11,5.57,3,1,3,4403,0
2384,,29324.876728067182,2,Mobile,Paid Ads,4,2,,4,1,10,8503,0
2385,56.0,77583.41131918535,1,Mobile,Organic,7,2,11.46,6,1,12,9921,1
2386,51.0,55189.67964761669,1,Mobile,Organic,14,9,14.69,2,0,10,7610,0
2387,,80323.35931385487,2,Mobile,Organic,18,17,4.92,1,1,23,6799,0
2388,21.0,60176.65062490078,1,Mobile,Social Media,13,11,,3,0,14,9190,0
2389,,30635.916596691903,3,Desktop,Paid Ads,10,8,11.72,4,1,17,3279,0
2390,24.0,72311.66624965401,2,Desktop,Paid Ads,20,19,9.34,1,0,24,1476,1
2391,25.0,103572.09264469153,2,Mobile,Referral,5,5,23.38,3,1,17,6132,0
2392,56.0,62012.597995019874,3,Desktop,Organic,4,5,23.89,4,0,16,3757,0
2393,52.0,55084.257822812404,3,Desktop,Organic,25,21,18.56,3,1,18,5210,0
2394,36.0,37688.21600269506,2,Mobile,Paid Ads,23,26,16.56,4,0,3,5872,0
2395,52.0,74929.1935352417,2,Desktop,Organic,10,10,,0,1,22,5136,0
2396,32.0,80638.40674999374,2,Mobile,Organic,29,25,12.0,6,1,22,9689,0
2397,,68021.48542633659,2,Desktop,Social Media,13,12,14.72,8,0,19,9537,0
2398,23.0,81648.2395552472,1,Mobile,Referral,13,11,18.08,0,1,22,3134,1
2399,57.0,100964.12972571657,3,Desktop,Email,26,22,9.58,4,1,22,4827,0
2400,,84467.78473147402,1,Mobile,Email,4,1,32.42,3,0,17,3215,0
2401,,12000.0,1,Desktop,Email,6,3,23.34,6,1,23,7803,0
2402,38.0,101103.72403652221,2,Tablet,Organic,26,21,18.24,2,0,16,4617,0
2403,32.0,74389.15807603628,1,Mobile,Organic,21,18,11.11,0,0,18,2192,0
2404,40.0,35416.67840001459,2,Desktop,Paid Ads,9,8,23.83,2,0,16,8197,0
2405,47.0,84130.02995160555,2,Mobile,Social Media,14,19,24.55,2,1,22,2450,0
2406,,49380.81417980812,2,Mobile,Referral,29,29,10.17,5,1,24,1333,0
2407,63.0,42374.56494634056,2,Mobile,Paid Ads,18,19,10.97,5,1,3,8835,0
2408,49.0,78418.62846296799,2,Desktop,Email,12,14,7.17,3,1,20,2499,0
2409,64.0,93693.70283176764,3,Tablet,Organic,21,18,,0,1,10,1417,0
2410,28.0,105056.08600095828,2,Tablet,Social Media,15,13,5.72,3,1,22,1184,1
2411,18.0,66185.97170130105,3,Mobile,Email,17,21,12.83,0,1,23,1128,1
2412,50.0,77699.19713398,3,Mobile,Organic,25,21,15.04,6,1,6,7489,1
2413,63.0,60611.24499809551,2,Mobile,Organic,29,30,9.08,1,0,6,6759,0
2414,18.0,44696.21806438689,1,Mobile,Paid Ads,16,14,6.35,3,0,7,2688,0
2415,60.0,12000.0,3,Mobile,Social Media,22,21,4.58,4,0,21,5888,0
2416,53.0,94270.4492282037,2,Mobile,Referral,4,1,,2,0,12,5525,0
2417,53.0,77858.5959097435,2,Tablet,Organic,27,28,10.72,5,1,10,2402,1
2418,33.0,,2,Tablet,Paid Ads,6,5,16.99,2,1,21,6672,0
2419,,68356.22022692225,2,Mobile,Email,3,6,32.17,1,0,4,1069,0
2420,,85625.59080627577,3,Desktop,Email,15,16,185.12,1,0,15,9399,1
2421,57.0,53340.58641131902,1,Mobile,Email,23,20,7.42,4,0,7,7457,1
2422,,102540.03779985369,3,Desktop,Paid Ads,9,10,11.21,3,1,23,3298,0
2423,42.0,99951.45480757738,3,Mobile,Referral,14,10,,4,0,14,3134,0
2424,65.0,108229.69075084667,2,Mobile,Paid Ads,25,19,12.46,1,1,20,5723,0
2425,34.0,46697.997209088906,2,Desktop,Paid Ads,10,9,,3,1,24,5280,0
2426,44.0,86148.88252354015,1,Mobile,Organic,1,1,18.7,1,0,18,8518,0
2427,62.0,59054.44564209318,1,Desktop,Paid Ads,14,9,,4,0,11,9977,0
2428,21.0,59700.97193185988,2,Mobile,Paid Ads,22,25,13.0,1,0,2,6766,1
2429,30.0,74034.90300059685,2,Desktop,Organic,19,22,,3,1,24,7459,1
2430,20.0,64878.93020684199,2,Desktop,Organic,9,6,20.99,2,0,13,9457,0
2431,51.0,29575.408603283046,3,Mobile,Social Media,3,1,21.52,3,0,10,5382,0
2432,,85340.73437923283,3,Desktop,Organic,26,25,10.85,2,0,16,1037,1
2433,25.0,86118.54118591479,2,Mobile,Email,1,1,,7,1,23,3300,0
2434,22.0,72849.29630583384,1,Desktop,Organic,15,13,20.47,3,1,19,2831,1
2435,53.0,72177.41216858958,1,Mobile,Paid Ads,7,12,12.02,4,1,6,6516,0
2436,31.0,,1,Mobile,Social Media,29,36,,3,1,9,6788,0
2437,63.0,80879.6046512392,3,Tablet,Email,14,13,15.91,1,0,16,8104,1
2438,,114807.85896710903,2,Tablet,Social Media,29,31,9.81,1,0,22,2182,0
2439,34.0,41661.038856525614,1,Desktop,Email,22,29,7.89,0,0,22,4758,0
2440,,58370.895406406744,2,Mobile,Organic,8,5,15.06,4,1,22,4170,0
2441,60.0,,2,Desktop,Social Media,21,18,12.35,1,0,14,3209,0
2442,33.0,53514.2464787675,1,Desktop,Social Media,25,25,3.49,1,0,16,3993,0
2443,45.0,87507.92613509223,2,Mobile,Social Media,16,17,21.37,2,0,3,1144,0
2444,57.0,109585.9355294633,2,Desktop,Email,9,7,12.71,2,0,8,7975,0
2445,,108949.83930070983,1,Mobile,Paid Ads,2,1,12.4,1,0,22,8614,0
2446,,36602.302033908265,2,Desktop,Paid Ads,27,30,,2,0,18,3354,1
2447,47.0,69342.95246930163,1,Tablet,Organic,22,22,11.19,1,0,20,6678,0
2448,33.0,60167.17758046426,3,Mobile,Paid Ads,30,31,18.45,1,1,13,9290,1
2449,29.0,99181.72986003902,2,Mobile,Referral,6,3,13.19,1,0,20,7703,1
2450,42.0,107687.69299003459,1,Mobile,Organic,30,24,21.03,0,1,12,4305,1
2451,65.0,58721.15190251751,1,Mobile,Organic,21,18,11.24,2,0,15,6250,0
2452,44.0,25201.288598266874,1,Tablet,Organic,10,13,22.46,2,0,22,4387,0
2453,,84786.05932919461,1,Mobile,Organic,20,20,,4,1,6,5300,0
2454,52.0,69071.09360113463,2,Mobile,Paid Ads,11,5,20.49,2,1,15,2396,0
2455,25.0,92181.05649406268,2,Desktop,Email,21,21,14.27,7,0,7,1750,1
2456,24.0,82982.36132449815,3,Mobile,Social Media,15,16,8.34,5,1,12,2166,1
2457,35.0,74248.29719180558,2,Mobile,Organic,6,5,5.31,3,0,22,3515,0
2458,54.0,,1,Desktop,Organic,1,1,23.23,8,1,12,2867,1
2459,58.0,42665.92659247281,1,Desktop,Paid Ads,8,5,8.31,4,1,16,9256,0
2460,,89022.52477427923,2,Desktop,Referral,15,16,,6,0,1,2089,0
2461,,47294.80228154567,2,Mobile,Email,6,1,8.07,2,1,14,8748,0
2462,46.0,71012.79106999072,1,Mobile,Paid Ads,8,8,8.82,2,0,9,8595,0
2463,53.0,58745.15817198297,1,Mobile,Email,24,19,4.78,4,1,19,1185,1
2464,63.0,48414.86123792865,1,Mobile,Organic,6,4,27.53,2,0,20,8846,0
2465,37.0,22586.963561852193,1,Mobile,Paid Ads,25,22,,2,1,14,9653,1
2466,26.0,88376.25573175563,1,Mobile,Email,18,16,8.57,2,0,20,3254,0
2467,30.0,111850.146807524,2,Mobile,Social Media,8,4,12.17,3,1,6,5889,0
2468,55.0,27701.45735822055,1,Mobile,Email,2,1,12.74,3,0,24,6522,0
2469,,102568.13242157109,2,Mobile,Referral,10,13,7.53,7,1,3,7734,1
2470,36.0,12000.0,3,Mobile,Organic,13,15,,1,1,14,4396,0
2471,44.0,94286.326705265,1,Mobile,Social Media,4,4,7.78,6,1,10,6778,0
2472,29.0,59177.01058325225,2,Desktop,Organic,20,23,19.13,2,1,10,9004,0
2473,45.0,73957.03524514468,2,Tablet,Organic,20,15,10.84,1,1,2,6370,0
2474,42.0,58830.74090663114,1,Desktop,Referral,15,11,,4,1,8,5668,0
2475,25.0,134974.2625774714,1,Mobile,Social Media,17,10,18.67,9,1,4,9685,0
2476,27.0,65375.98908163192,2,Mobile,Paid Ads,1,4,4.2,3,1,21,4026,0
2477,56.0,20560.36027132719,3,Desktop,Organic,28,27,10.26,5,0,4,4134,1
2478,39.0,79242.57685062433,2,Mobile,Paid Ads,5,5,,3,1,5,5557,0
2479,24.0,109124.48363114079,2,Desktop,Referral,19,21,15.52,2,1,4,4253,0
2480,46.0,44122.88203537023,1,Desktop,Email,4,1,28.21,3,1,10,2723,0
2481,41.0,98706.16910468608,2,Desktop,Organic,26,27,4.38,2,1,2,6938,1
2482,54.0,15780.208126260433,1,Mobile,Social Media,25,28,10.63,0,0,20,5493,0
2483,25.0,108563.30772460534,2,Mobile,Referral,1,1,13.85,3,1,3,5670,0
2484,57.0,41854.10826900497,2,Mobile,Social Media,15,15,14.81,3,1,7,7509,1
2485,61.0,91823.11393446264,2,Desktop,Paid Ads,29,27,10.73,2,1,5,4120,0
2486,60.0,89270.1179828712,2,Desktop,Organic,30,28,18.21,2,0,17,4710,0
2487,25.0,99406.63558971009,2,Desktop,Organic,30,29,7.7,5,1,17,2396,1
